id_projeto,titulo,classificacao_primaria,classificacao_secundaria,data_inicio,data_conclusao,situacao,coordenador,unidade_lista,sigla_unidade_lista,resumo,palavra_chave_1,palavra_chave_2,palavra_chave_3,palavra_chave_4,apresentacao,unidade_extensao,sigla_unidade_extensao,score_rrf,score_dense,score_bm25,is_stem
166,LUDBIO: produção de materiais didático-lúdicos para o ensino de Ciências e Biologia,Extensão,Projeto de Extensão,2018-08-01,2019-11-30,Concluído,VIVIANA BORGES CORTE,Departamento de Ciências Biológicas,DCB/CCHN,"Os modelos didáticos visam contribuir no ensino-aprendizado pois a utilização de estímulos visuais estimula o desenvolvimento da inteligência, fazendo-se uso da imagem mental no processo de construção intelectual (AMORIM, 2013). Portanto, como forma de empoderamento das classes menos favorecidas da sociedade e com foco na atuação docente das áreas científicas e nos alunos com necessidades especiais, o Projeto ‘LUDBIO’, visa promover melhoria da aprendizagem das ciências e da tecnologia ampliando o combate as desigualdades sociais por meio do conhecimento. Para alcançar a meta serão realizadas ações educativas baseadas no desenvolvimento de materiais didáticos lúdicos para a promoção da melhor qualidade do ensino de Ciências e Biologia. Tal estratégia visa contribuir para a melhoria da qualidade do ensino de Ciências e Biologia construindo um acervo de materiais didático-lúdicos e experimentais que estarão disponíveis gratuitamente aos professores da rede básica de Educação.",Educação científica,Educação não formal,Popularização da Ciência,estratégias didáticas,"Diariamente, os professores deparam com a dificuldade na aprendizagem e com a desmotivação dos alunos.  Muito se tem questionado sobre como ultrapassar as diversas barreiras impostas pelo sistema tradicional e expositivo de educação. Diante dessas barreiras e entraves em sala de aula, é de fundamental importância que os educadores desenvolvam métodos pedagógicos diferenciados que promovam estratégias inovadoras e motivadoras para o aprimoramento das aulas. 
Um dos métodos muito difundido de ensino consiste na utilização de modelos didáticos visando contribuir no ensino-aprendizado e motivação dos alunos. A utilização de estímulos visuais é abordada por Piaget em sua teoria a respeito do desenvolvimento da inteligência, fazendo-se uso da imagem mental no processo de construção intelectual (AMORIM, 2013).
Portanto, como forma de empoderamento das pessoas, em especial das classes menos favorecidas da sociedade e com foco na atuação docente dos professores das áreas científicas e nos alunos com necessidades especiais ou dificuldade de aprendizagem, o Projeto ‘LUDBIO: produção de materiais didático-lúdicos para o ensino de Ciências e Biologia’, como parte do Programa ‘UBUNTU: Educação científica para transformação social’, visa promover melhoria da aprendizagem das ciências e da tecnologia ampliando o combate as desigualdades sociais por meio do conhecimento. Para alcançar a meta serão realizadas ações educativas baseadas no desenvolvimento de materiais didáticos lúdicos para a promoção da melhor qualidade do ensino de Ciências e Biologia. Tal estratégia visa contribuir para a melhoria da qualidade do ensino de Ciências e Biologia construindo um acervo de materiais didático-lúdicos e experimentais que estarão disponíveis gratuitamente aos professores da rede básica de Educação.",Departamento de Ciências Biológicas,DCB/CCHN,0.009914567254016795,0.85714585,7.597901710331476,False
2432,Como construir uma Esfera Pública: debates sobre Arte em suas discursividades e imagens ,Extensão,Projeto de Extensão,2021-02-24,2026-04-30,Aguardando envio de relatório,RAQUEL DE OLIVEIRA PEDRO GARBELOTTI,Departamento de Artes Visuais,DAV/CAr,"Este projeto de extensão visa promover debates e encontros (remotos/ presenciais), com artistas e ou especialistas em arte; como também de campos afins da esfera de questões do contemporâneo. Propor discussões de temas vinculados a esfera pública: exploração da(s) natureza(s) pela idéia de Antropoceno (feminismo, ecologia, subalternidades e escalas de comunidade) e suas relações com práticas artísticas contemporâneas, em seus problemas na produção e imagens e narrativas geradas pela mesma. Este projeto de extensão partirá da experiência que realizei junto ao MAES - um evento extensionista com grupo de Pesquisa (Place/ DAV/UFES) em colaboração com os grupo Pesquisa (Organon/ Núcleo de Estudo, pesquisa e mobilizações sociais /PGCS/UFES ). 
Os encontros  serão  gravados e também disponibilizados para o acesso posterior. Estão previstas apresentações de material  discursivo e áudio visual, assim como publicações  em material  digital.  ",Arte contemporânea ,Espacialidades,Discursividade e imagem,Site specific ,"Este Projeto de Extensão visa a construção de perspectivas e pensamentos sobre as imagens produzidas pela arte na esfera pública. Ocorrerão r debates e encontros (remotos/ presenciais), com artistas e ou especialistas em arte; como também de campos afins.Os temas propostos pela extensão aqui apresentada vinculam-se a idéia de Antropoceno em suas escalas mais relevantes (feminismo, ecologia, subalternidades e comunidades). Esta abordagem sobre as pautas sociais e espaciais serão relacionadas com práticas artísticas contemporâneas, em seus problemas na produção e imagens e narrativas geradas pela mesma. Este projeto de extensão partirá da experiência que realizei junto ao MAES - um evento extensionista com grupo de Pesquisa (Place/ DAV/UFES) em colaboração com os grupo Pesquisa (Organon/ Núcleo de Estudo, pesquisa e mobilizações sociais /PGCS/UFES ). Pretende-se a documentação dos encontros, assim como sua publicação posterior. Estão previstas apresentações de material discursivo e áudio visual, assim como publicações em material digital. A extensão vinculará  as alunas orientadas deste Projeto de extensão: Sulamita Marques (questões da Natureza /Ecologia) e Milena Espinoza (questões feministas na América Latina). Estas duas pesquisas das alunas envolvidas neste Projeto de Extensão serão orientadas para o desenvolvimento de duas das escalas de estudo abordados e aprofundados como inscrições de problemas na Esfera Pública, aqueles acima citados.",Departamento de Artes Visuais,DAV/CAr,0.009899749373433584,0.8441913,21.285781350521706,False
4713,No rastro das tartarugas: uma jornada itinerante e inclusiva pela vida marinha,Extensão,Projeto de Extensão,2024-12-16,2026-12-15,Ativo,SARAH MARIA VARGAS,Departamento de Ciências Biológicas,DCB/CCHN,"Este projeto é uma iniciativa de extensão tecnológica e ciência cidadã que visa promover a educação, e a conscientização ambiental sobre a importância da preservação das tartarugas marinhas. Através de uma exposição itinerante, o projeto tem como público-alvo alunos do Ensino Básico de cidades como Fundão e Viana. Nosso objetivo é, realizar uma exposição itinerante sobre tartarugas marinhas, acessível e inclusiva para os estudantes de comunidades periféricas da região metropolitana de Vitória e juntamente com essas comunidades, construir um conhecimento que una  o saber local à ciência, respeitando e valorizando o entendimento prévio dos alunos sobre seu ambiente natural. O projeto visa preencher essa lacuna educacional e aproximar os estudantes da biodiversidade que os cerca. Além disso integrará  uma abordagem inclusiva e acessível, garantindo que todos os alunos, incluindo aqueles com deficiência auditiva, participem plenamente das atividades. ",tartarugas marinhas,educação ambiental,acessibilidade,LIBRAS,"Este projeto é uma iniciativa de extensão tecnológica e ciência cidadã que visa promover a educação, e a conscientização ambiental sobre a importância da preservação das tartarugas marinhas, com foco na biodiversidade do ES. Nosso objetivo é, realizar uma exposição itinerante sobre tartarugas marinhas, acessível e inclusiva para os estudantes de comunidades periféricas da região metropolitana de Vitória, ES e juntamente com essas comunidades, construir um conhecimento que una o saber local à ciência, respeitando e valorizando o entendimento prévio dos alunos sobre seu ambiente natural. Ao levar informações relevantes, experiências interativas e conhecimentos sobre a conservação das tartarugas marinhas, o projeto visa preencher essa lacuna educacional e aproximar os estudantes da biodiversidade que os cerca. Combinando recursos educacionais como vídeos, modelos biológicos e atividades práticas, o projeto proporcionará aos estudantes uma compreensão profunda dessas espécies tão ameaçadas. Além disso integrará uma abordagem inclusiva e acessível, garantindo que todos os alunos, incluindo aqueles com deficiência auditiva, participem plenamente das atividades. Para isso,  a exposição  contará com LIBRAS e tecnologias de educação acessível.  Ao reconhecer a importância do saber local, o projeto visa inspirar uma nova geração de defensores ambientais nas áreas marginalizadas, que não só compreendam a importância das tartarugas marinhas no ecossistema, mas também estejam motivados a adotar práticas sustentáveis e engajar-se ativamente em suas comunidades. Por fim, por meio de parceria estratégica com a Fundação Projeto Tamar, o projeto busca se tornar um modelo replicável para outras regiões do estado, contribuindo significativamente para a conservação da biodiversidade marinha, reconhecendo e valorizando o saber local das comunidades envolvidas e promovendo a inclusão social e produtiva em áreas que tradicionalmente não são o foco das ações de conservação ambiental.",Departamento de Ciências Biológicas,DCB/CCHN,0.009777903256164126,0.8564129,8.997762471705855,False
1872,MEIQUE - Mulheres Empreendedoras Individuais do Querosene,Extensão,Projeto de Extensão,2020-10-01,2025-12-31,Concluído,DAMARIS GUIMARAES,Departamento de Engenharia Química,DEQ,"O projeto MEIQUE - Mulheres Empreendedoras Individuais do Querosene faz parte do programa Enactus UFES Alegre e tem como objetivo empoderar, capacitar e desenvolver mulheres residentes da comunidade do Morro do Querosene (Alegre/ES), local em situação de extrema vulnerabilidade social. Dentre suas ações, é proposta a capacitação das colaboradoras sobre (i) a produção de sabão artesanal a partir de óleo residual de cozinha para ser comercializado na cidade e (ii) administração, liderança, vendas e finanças pessoais. Com tais atividades, espera-se estimular a reciclagem do óleo usado de cozinha, impedindo que esse resíduo nocivo gere impactos negativos no meio ambiente. Além disso, pretende-se movimentar a economia local, gerar renda e reinserir as colaboradoras no mercado de trabalho, auxiliando-as na construção de uma visão mais crítica e empreendedora, sendo capazes de atuar positivamente na sociedade em que vivem, promovendo mudanças socioambientais sustentáveis.",Empreendedorismo social,Empoderamento feminino,Sabão artesanal,Enactus,"A comunidade do Morro do Querosene é formada por moradores de baixa renda e baixo nível de escolaridade e que se encontram em condições de vulnerabilidade social. O bairro é alvo de tráfico de drogas e violência, o que gera preconceito e dificuldade para que os moradores locais tenham oportunidades de estudo e emprego. Nesta comunidade não existe planejamento familiar, sendo que a maioria das mulheres tem muitos filhos (muitas engravidam antes mesmo dos 18 anos) e não concluem o ensino médio. Por isso, não conseguem se inserir ou se estabelecer no mercado de trabalho, ficando dependentes de trabalhos informais, da renda dos companheiros ou de assistência do governo para sobreviverem. Diante deste cenário, o Time Enactus UFES Alegre realizou uma prospecção no Morro do Querosene e, por meio da 7 Montes (associação do Morro do Querosene) que já realiza diversos trabalhos sociais no local, o time conheceu um grupo de mulheres moradoras desta localidade, as quais se interessaram por desenvolver algum projeto voltado para o empreendedorismo social. Assim, surgiu a parceria entre o time Enactus UFES Alegre e a Associação Sete Montes, os quais juntamente com as referidas moradoras criaram o projeto “MEIQUE - Mulheres Empreendedoras Individuais do Querosene"", que tem foco na produção e comercialização de sabão ecológico pelas mulheres do Morro do Querosene, em paralelo com a realização de capacitações sobre a produção de sabão sólido, líquido e pastoso e sobre administração, empreendedorismo, liderança e finanças.",Departamento de Engenharia Química,DEQ,0.009749039328241376,0.85018826,16.3639944491894,True
3155,Feminismo marxista e a crise da reprodução social no Brasil,Extensão,Curso ou Oficina de Extensão,2022-07-07,2023-03-10,Concluído,LIVIA DE CASSIA GODOI MORAES,Departamento de Ciências Sociais,DCS/CCHN,"O Curso de Extensão funcionará de forma horizontalizada, portanto, envolverá sempre uma breve apresentação das ideias centrais do encontro, seguida de debate. Será um espaço privilegiado para a circulação das ideias entre todas as pessoas participantes, acadêmicas e militantes de movimentos sociais. Os objetivos perpassam a divulgação científica das pesquisas realizadas pelas Profas Dras organizadoras do curso, como aporte para outras pesquisadoras e pessoas ligadas a movimentos sociais. Trata-se de um curso que envolve interdisciplinariedade (Direito, Ciências Sociais e Serviço Social) e docentes/pesquisadoras de 4 universidades públicas brasileiras na organização: Dra. Carla Benitez Martins (UNILAB); Dra. Lívia de C. G. Moraes (UFES) e; Dra. Rayane Noronha Oliveira (UFPB); Dra Mariana Roncato (Unicamp) . Trata-se de compreender a histórica e conflituosa relação entre feminismos e marxismos, alcançando as bases da Teoria da Reprodução Social, teoria referencial dos estudos do curso.",feminismo marxista,TRS,crise,Brasil,"Curso de Extensão “Feminismo marxista e a crise da reprodução social no Brasil”, organização coletiva realizada através das professoras: Dra. Carla Benitez Martins, professora Adjunta no curso de Bacharelado Interdisciplinar em Humanidades da Universidade da Integração Internacional da Lusofonia Afro-Brasileira (UNILAB), no Campus dos Malês/Bahia;  Dra. Lívia de Cássia Godoi Moraes, professora Adjunta do Departamento de Ciências Sociais e do Programa de Pós-Graduação em Política Social da Universidade Federal do Espírito Santo (UFES); e Dra. Rayane Noronha Oliveira, professora Adjunta do Departamento de Serviço Social da Universidade Federal da Paraíba (UFPB). Integrou-se ao grupo a Pesquisadora Pós-doutoranda em Sociologia da Unicamp, Mariana Shinohara Roncato.",Departamento de Ciências Sociais,DCS/CCHN,0.009720749381406858,0.8480267,18.341827371831137,False
1264,Ensino de Ciências em Rede: Pensar e Fazer na Escola,Extensão,Programa de Extensão,2019-11-04,2024-12-31,Suspenso,VIVIANA BORGES CORTE,Departamento de Ciências Biológicas,DCB/CCHN,"O projeto ENSINO DE CIÊNCIAS EM REDE: PENSAR E FAZER NA ESCOLA tem o objetivo de criar a Rede de Ensino de Ciência no Estado do Espírito Santo integrando Instituições Federais, Estaduais e Municipais de Educação para a qualificação de professores para ensinar ciências de forma investigativa, inovadora, criativa, interdisciplinar, com o foco nos anos finais do ensino fundamental e no ensino médio, levando os alunos a colocar, de fato, a mão na massa, com abrangência e em consonância com as diretrizes da Base Nacional Comum Curricular (BNCC) e alinhada à Agenda 2030 da Organização das Nações Unidas (ONU). A Ufes e Ifes serão responsáveis pela gestão e execução das três frentes de ação do projeto, a serem desenvolvidas a partir da experiência dos Mestrados Nacionais Profissionais, PIBID, Residência Pedagógica e Estágio Supervisionado e Projetos de Iniciação Científica. Integram a Rede a Secretaria de Estado da Educação – SEDU/ES e 21 Secretarias Municipais de Educação.",Ensino por Investigação,Mão na Massa,Inovação,Popularização da Ciência,"Este projeto (www.ciencianaescola.ufes.br) foi articulado tendo em vista a Chamada institucional, no contexto do Programa Ciência na Escola, do Ministério da Educação. O desempenho dos estudantes em Ciências, no Estado do Espírito Santo, mostra um cenário preocupante. O Programa de Avaliação da Educação Básica do Espírito Santo - PAEBES foi implantado pela Secretaria de Estado de Educação no ano 2000, com o objetivo de promover uma avaliação permanente e contínua do sistema de ensino, visando diagnosticar o desempenho dos alunos em diferentes áreas do conhecimento e níveis de escolaridade. Os resultados para as disciplinas de Física, Química e Biologia no Ensino Médio de 2013 a 2017 mostram que cerca de 10% desses alunos encontram-se nos níveis “proficiente” e “avançado” e os 90% da população estudantil encontram-se em nível de conhecimento “abaixo do básico” ou “básico”. No Ensino Fundamental os resultados, apesar de serem ligeiramente melhores, revelam que praticamente 80% dos alunos encontram-se nos níveis de proficiência “abaixo do básico” e “básico”. Tendo em vista essa realidade e a lacuna de ações educacionais interinstitucionais voltadas para o Ensino de Ciências sob a perspectiva interdisciplinar para todo o Estado, a Chamada Instituições do Programa Ciência na Escola constitui-se em uma oportunidade única para a construção de uma Rede para o Aprimoramento do Ensino de Ciências na Educação Básica com as características descritas na Chamada. Isso posto, apresenta-se esse Projeto de Ensino de Ciências em Rede: Pensar e Fazer na Escola que está estruturado em três frentes de ação: 1 - Cursos de Qualificação para Professores da Educação Básica; 2 - Popularização da Ciência e 3 - Núcleo de Inovação e Tecnologias no Ensino de Ciências.",Departamento de Ciências Biológicas,DCB/CCHN,0.009644312522010364,0.8567175,7.385798356581583,False
295,"Laboratório de Ensino, Pesquisa e Extensão em Saúde Coletiva, Direitos Humanos e Comunicação Humana PRISMA",Extensão,Programa de Extensão,2018-05-02,2021-05-02,Ativo,MARGARETH ATTIANEZI BRACET,Departamento de Fonoaudiologia,DF/CCS,"O curso de Fonoaudiologia do CCS/UFES tem por finalidade a formação profissional generalista, humanista, reflexiva e crítica, priorizando a integralidade e multidisciplinaridade do ensino. A fim de contribuir com essa missão, propomos a criação do Programa de Extensão: Laboratório de Ensino, Pesquisa e Extensão em Saúde Coletiva, Direitos Humanos e Comunicação Humana – PRISMA.
A criação do PRISMA vem de encontro a necessidade de ampliação da formação do estudante de Fonoaudiologia, observando-se as DCNs para os Cursos de Fonoaudiologia e a pratica extensionista se dará em alguns cenários de destaque para a formação cidadã na área da saúde, como as unidades básicas de saúde, os centros de juventude, as associações comunitárias, entre outros.
Portanto, a promoção de espaços de intercâmbio de ideias, experiências, práticas, produção e disseminação de conhecimento na interface entre as áreas da Saúde Coletiva, dos Direitos Humanos e da Comunicação Humana, torna-se nosso objetivo maior.",Saúde coletiva,fonoaudiologia,direitos humanos,atenção primária,"Art. 196. A saúde é direito de todos e dever do Estado, garantido mediante políticas públicas sociais e econômicas que visem à redução do risco de doenças e de outros agravos e ao acesso universal e igualitário às ações e serviços para sua promoção, proteção e recuperação. (Constituição da República Federativa do Brasil, Brasília, 05 de outubro de 1988. SEÇÃO II DA SAÚDE) 
O curso de Fonoaudiologia do CCS/UFES tem por finalidade a formação profissional generalista, humanista, reflexiva e crítica, priorizando a integralidade e multidisciplinaridade do ensino. A fim de contribuir com essa missão, propomos a criação do Programa de Extensão: Laboratório de Ensino, Pesquisa e Extensão em Saúde Coletiva, Direitos Humanos e Comunicação Humana – PRISMA.
A criação do PRISMA vem de encontro a necessidade de ampliação da formação do estudante de Fonoaudiologia, observando-se as Diretrizes Curriculares Nacionais para os Cursos de Fonoaudiologia 2 que destacam a necessidade de formação de profissionais para atuarem no Sistema Único de Saúde (SUS), num reforço ao princípio constitucional e recomendando atividades de extensão universitária, por entenderem que estas proporcionam um locus singularizado para a ação criadora e modificadora da realidade.",Departamento de Fonoaudiologia,DF/CCS,0.00962094405513541,0.8502225,16.115752114003453,False
4306,BENZEDEIRAS E REZADEIRAS CAPIXABAS: ENTRE SABERES E FAZERES NARRADOS E COMPARTILHADOS,Extensão,Projeto de Extensão,2024-03-11,2026-08-11,Ativo,MIRIA LUCIA LUIZ,"Departamento de Educação, Política e Sociedade",DEPS/CE,"O projeto objetiva escutar e registrar narrativas de benzedeiras e rezadeiras atuantes no território capixaba na atualidade. Parte do pensamento de Bloch (2001), Ginzburg (2002, 2007) e Certeau (1994, 1995, 1996) para fundamentar a metodologia, cujos instrumentos se constituem de questionário a serem aplicados pelos estudantes de Pedagogia (Ead/Ufes) e do 1º período do curso de Licenciatura em Educação do Campo e de entrevistas com benzedeiras e rezadeiras em suas residências pelos membros da equipe. Trata-se de buscar as motivações, os saberes e o papel desempenhado por essas mulheres em suas comunidades. ",Benzedeiras,Rezadeiras,Pesquisa histórica,Cultura popular,"
O projeto  nasce no âmbito do grupo de estudos Memórias, Narrativas e Histórias das/nas escolas: diálogos na formação de professores, registrado pela Pró-Reitoria de Pesquisa e Pós-Graduação (PRPPG) da Ufes sob o número: 11073/2021 e objetiva conhecer, escutar e registrar narrativas de benzedeiras e rezadeiras situadas em território capixaba. Em termos metodológicos, parte do pensamento de Bloch (2001) e Ginzburg (2002, 2007) para fundamentar a metodologia, cujos instrumentos se constituem de questionário a serem aplicados pelos estudantes de Pedagogia (Ead/Ufes) e da Licenciatura em Educação do Campo e de entrevistas com benzedeiras e rezadeiras em suas residências pelos membros da equipe. Selecionamos mulheres pelo fato por uma questão histórica, pois no Brasil, durante muito tempo, as práticas de curandeirismo e benzimento desempenhado pelo saber-fazer de mulheres capazes de curar doenças, foram muito eficazes para suprir a falta de médicos nas vilas, cidades e até mesmo nas sedes das capitanias, além de contribuírem na solução de emergências provenientes de precariedade nas condições sanitárias e hospitalares e na ausência de medicamento. No entanto, apesar destas mulheres atuarem de modo eficiente na arte de tratar, curar e cauterizar os males do corpo e da alma, também passaram a ser alvo de perseguição das autoridades científicas e eclesiásticas da época, sobretudo, por meio da Santa Inquisição, que condenava essas mulheres que “desrespeitavam” os preceitos de autoridade dos valores religiosos e morais da época (PRIORE, 2013). Por isso, ao visibilizar histórias narradas por essas mulheres, trazemos à cena também histórias de um passado de luta, de determinação e de resistência profundamente enraizadas. Assim, nos aproximaremos de símbolos de tradição e resistência nas comunidades que vivem, sabem a linguagem e o segredo das plantas e dos elementos da natureza, todos muito bem guardados na memória.


","Departamento de Educação, Política e Sociedade",DEPS/CE,0.009579926246592914,0.8530024,13.046065896579227,False
3873,Envelhecer com Saúde,Extensão,Evento de Extensão,2023-06-06,2023-06-06,Concluído,ELIANE VARANDA DADALTO,Departamento de Fonoaudiologia,DF/CCS,"Este evento é parte das atividades de nosso projeto de extensão “Envelhecer com saúde: encorajando idosos em novos mares”, voltado à comunidade 60+, desenvolvido na Universidade Federal do Espírito Santo-UFES, cuja  proposta foi modificar, significativamente, o estilo de vida, as interações e as condutas sociais por meio do uso das tecnologias digitais, proporcionado acesso à informação, principalmente às relacionadas ao autocuidado em saúde. 
 As tecnologias desafiam os idosos que não demostram habilidades para utilizá-las e o quanto a apropriação desses recursos pode modificar significativamente o estilo de vida, as interações e as condutas sociais ao inovar hábitos e atitudes em relação à educação, ao lazer e ao trabalho, à vida familiar e comunitária, este projeto objetiva contribuir para a inclusão digital de idosos e utilizar essa tecnologia para promover educação em saúde. ",Envelhecimento,educação em saúde,idoso ,promoção ,Será um evento festivo comemorando a conclusão do Projeto de Extensão nº 2949 - Envelhecer com saúde : encorajando idosos em novos mares.,Departamento de Fonoaudiologia,DF/CCS,0.009430406254362696,0.85629976,8.46368305867595,False
2461,A Matemática a serviço da Bioeconomia para um desenvolvimento sustentável,Extensão,Projeto de Extensão,2019-10-15,2021-10-31,Concluído,FABIO CORREA DE CASTRO,Departamento de Matemática,DM/CCE,"Trata-se de um projeto financiado pelo CNPQ no âmbito do Edital para a realização da SNCT-2019. 
Foram realizadas diversas atividades de divulgação da matemática durante a SNCT-UFES.
Como exemplo: Sala de Jogos, Sala de artes, sala de mágicas, sala sobre curvas, exposição sobre mulheres na matemática, A bicicleta de rodas quadradas, Um quarto de ilusão de ótica o ciência móvel que levou a mostra para escolas da região.
",snct 2019,Extensão,Matemática e Bioeconomia,,"As atividades da Matemática, juntamente com a Mostra de Ciências, ocorreram entre os dias 21 e
25 de outubro, das 08:00 às 20:00 horas, nas dependências do CCE/UFES, nos prédios IC1 e IC2
da UFES.
O evento contou com a participação estimada de 9.000 pessoas oriundas das cidades de Vitória,
Vila Velha, Serra, Cariacica, Guarapari, Cachoeiro de Itapemirim, Aracruz, Linhares, São Matheus,
Brejetuba, São Roque Do Canaã, Ibiraçu, Boa Esperança, Anchieta, Domingos Martins, Viana,
Santa Tereza, Venda Nova do Imigrante, Mantenópolis, Conceição do Castelo, Vargem Alta e
Afonso Cláudio.
Além de estudantes que vinham para visitação junto com suas escolas, vinham prestigiar o evento
muitos estudantes universitários da UFES e outras instituições da região metropolitana. Tivemos a
presença de diversos Pais e Mães realizando um passeio rico em informações, divertido e
saudável com seus filhos fora do horário comercial.",Departamento de Matemática,DM/CCE,0.009403911140657027,0.85500634,10.818647277308127,True
5085,Conectando Saberes: Inclusão Digital como Ferramenta de Garantia de Direitos Fundamentais para Jovens e Adultos,Extensão,Projeto de Extensão,2025-12-02,2026-12-02,Ativo,MARGARETH VETIS ZAGANELLI,Departamento de Direito,DD/CCJE,"O projeto de extensão visa combater a exclusão digital de estudantes do Ensino Médio e da Educação de Jovens e Adultos (EJA) de escolas públicas localizadas em comunidades carentes. O projeto propõe a realização de cartilhas informativas e outros materiais educativos realizados por alunos da graduação do curso de Direito da UFES e enviados à diretoria dessas escolas. Será abordada desde competências básicas da esfera digital, como o uso de computadores/celulares, aplicativos e internet, até temas contemporâneos, como segurança na internet, identificação de fake news, bem como orientação acerca de temáticas jurídicas que se relacionam com os direitos fundamentais, como a importância da Lei Geral de Proteção de Dados (LGPD), a prevenção de disseminação de crimes na esfera virtual, fraudes e golpes nos meios digitais, entre outros. ",	Direitos Digitais  ,	Inclusão Digital,	Educação Pública,	Direitos Fundamentais,"O projeto visa atuar diretamente com estudantes do Ensino Médio e da EJA de escolas públicas da Serra e de Vila Velha/ES, promovemos debates e ensinamentos na prática sobre o mundo digital, conscientização sobre segurança digital, direitos na internet e acesso a serviços públicos essenciais. O objetivo é a Integração da universidade e a comunidade, assegurando que o conhecimento produzido dentro da academia retorne à sociedade na forma de saberes aplicados, autonomia e transformação social consistente, combatendo a exclusão digital e construindo um futuro mais justo e igualitário para todos.",Departamento de Direito,DD/CCJE,0.009325923119026568,0.84841233,17.04772792062014,False
821,5 Encontros Preparatórios para o 13o LEPSI,Extensão,Evento de Extensão,2019-08-16,2019-10-18,Concluído,ARIANA LUCERO,Departamento de Psicologia,DP/CCHN,"O evento visa a promover cinco mesas de conversas sobre os cinco eixos de discussão propostos pelo 13º Encontro Internacional do LEPSI (Laboratório de Estudos em Psicanálise e Educação): 1) Infância, adolescência e instituições em diálogo com a Psicanálise; 2) Diferença, diversidade, inclusão e segregação em diálogo com a Psicanálise e as políticas públicas; 3) Psicanálise, educação e saúde mental: corpo, mal-estar e testemunho; 4) Pesquisa, formação e transmissão em Psicanálise: Epistemologia e sua relação com a Ética e a Ciência; 5) Psicanálise, cidade e outros campos de saber, no intuito de familiarizar os alunos, professores e demais profissionais interessados na interseção entre a psicanálise e a educação com os principais temas estudados pelos pesquisadores da área. 
",Psicanálise,Educação,Psicologia,Transdisciplinaridade,"O evento visa a promover cinco mesas de conversas sobre os cinco eixos de discussão propostos pelo 13º Encontro Internacional do LEPSI (Laboratório de Estudos em Psicanálise e Educação): 1) Infância, adolescência e instituições em diálogo com a Psicanálise; 2) Diferença, diversidade, inclusão e segregação em diálogo com a Psicanálise e as políticas públicas; 3) Psicanálise, educação e saúde mental: corpo, mal-estar e testemunho; 4) Pesquisa, formação e transmissão em Psicanálise: Epistemologia e sua relação com a Ética e a Ciência; 5) Psicanálise, cidade e outros campos de saber, no intuito de familiarizar os alunos, professores e demais profissionais interessados na interseção entre a psicanálise e a educação com os principais temas estudados pelos pesquisadores da área.",Departamento de Psicologia,DP/CCHN,0.009271284271284272,0.8454312,19.019345823962613,False
1639,"VIDA COTIDIANA, SOBREVIVÊNCIA E ASSISTÊNCIA SOCIAL DIÁLOGOS SOBRE O FENÔMENO DA POPULAÇÃO EM SITUAÇÃO DE RUA NA CIDADE DE VITÓRIA - 12572",Extensão,Projeto de Extensão,2017-03-01,2019-03-31,Concluído,IGOR MARTINS MEDEIROS ROBAINA,Colegiado do Curso de Geografia,CCG/CCHN,"A presente proposta compreende que o Ensino, a Pesquisa e a Extensão são indissociáveis na relação direta que envolve a
concepção, realização e reflexão. Este posicionamento está diretamente relacionado ao modo como compreendemos o
conhecimento moderno e toda a complexidade que envolve a produção, a difusão, a transformação e o impacto na sociedade
(Morin, 2000). A ideia compartilhada caminha no sentido de estabelecer redes dialógicas, na qual os sujeitos por meio de suas
experiências, práticas e sensibilidades possuem um papel ativo na construção do conhecimento sobre um dado fenômeno e o
respeito e a tolerância junto as suas trajetórias e posicionamentos políticos e culturais
.",Pop Situação de Rua,Geografia Humana,Assistência Social,Política Social,"A presente proposta compreende que o Ensino, a Pesquisa e a Extensão são indissociáveis na relação direta que envolve a concepção, realização e reflexão. Este posicionamento está diretamente relacionado ao modo como compreendemos o conhecimento moderno e toda a complexidade que envolve a produção, a difusão, a transformação e o impacto na sociedade (Morin, 2000). A ideia compartilhada caminha no sentido de estabelecer redes dialógicas, na qual os sujeitos por meio de suas experiências, práticas e sensibilidades possuem um papel ativo na construção do conhecimento sobre um dado fenômeno e o respeito e a tolerância junto as suas trajetórias e posicionamentos políticos e culturais 
Por outro lado, entendemos a pesquisa como uma prática reflexiva que coloca o sujeito (acadêmico) diante dos desafios do mundo e do seu próprio pensamento, gerando assim, a necessidade de mudança e transformação de suas próprias ideias e de suas ações no mundo (Demo, 2005). Sobre o movimento de extensão universitária, Freire (1983) nos lembra dos inúmeros riscos que estas ideias carregam e, muitas vezes, são materializadas por meio da prática universitária. Longe da ideia de messianismo, na qual muitos acreditam que esta prática seja capaz de resguardar moralmente todos os pilares da transformação, a extensão precisa ser pensada como uma possibilidade de construção e, portanto, buscamos proporcionar uma maior abertura da universidade, possibilitando que outros sujeitos e segmentos compartilhem e participem na produção deste espaço, o que criará, assim, maior horizontalidade nas suas lógicas cotidianas e transformações sociais. Assim, acreditamos que os respectivos encontros, suas reflexões e práticas desencadeiem um processo para além da própria ideia inicial do projeto e amplie um conjunto de ações, integrando outros sujeitos e possibilidades diretas ou indiretas junto a esta ação inicial.  
Acerca do O fenômeno da população em situação de rua não se constitui como algo recente e inúmeras 
",Colegiado do Curso de Geografia,CCG/CCHN,0.009270255881400293,0.85662144,6.954806417676686,False
